img_path,img_label,train_test_split
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_011/8.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_011/11.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_011/14.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_011/17.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_011/20.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_011/23.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_011/26.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_014/0.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_014/3.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_014/7.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_014/10.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_014/14.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_014/18.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_014/21.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_014/25.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_014/28.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_014/32.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_000/0.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_000/6.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_000/13.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_000/20.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_000/27.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_000/34.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_000/41.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_000/48.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_000/55.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_000/62.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_009/0.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_009/5.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_009/10.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_009/15.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_009/20.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_009/26.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_009/31.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_009/36.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_009/41.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_009/46.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_019/0.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_019/3.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_019/7.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_019/11.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_019/15.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_019/19.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_019/23.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_019/27.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_019/31.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_019/35.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_001/0.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_001/1.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_001/3.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_001/5.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_001/7.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_001/9.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_001/11.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_001/13.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_001/15.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_001/17.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_003/0.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_003/3.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_003/7.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_003/10.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_003/14.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_003/17.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_003/21.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_003/24.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_003/28.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_003/31.jpg,dunk,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_004/0.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_004/8.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_004/16.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_004/24.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_004/32.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_004/40.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_004/48.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_004/56.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_004/64.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_004/72.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_008/0.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_008/4.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_008/8.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_008/12.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_008/16.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_008/20.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_008/24.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_008/28.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_008/32.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_008/36.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_010/0.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_010/4.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_010/8.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_010/12.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_010/17.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_010/21.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_010/25.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_010/30.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_010/34.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_010/38.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_012/0.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_012/3.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_012/6.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_012/9.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_012/13.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_012/16.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_012/19.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_012/23.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_012/26.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_012/29.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_015/0.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_015/3.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_015/6.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_015/9.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_015/13.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_015/16.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_015/19.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_015/23.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_015/26.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_015/29.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_016/0.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_016/2.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_016/5.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_016/8.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_016/11.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_016/14.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_016/17.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_016/20.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_016/23.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/dunk/dunk_016/26.jpg,dunk,0
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_002/0.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_002/3.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_002/6.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_002/10.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_002/13.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_002/17.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_002/20.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_002/23.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_002/27.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_002/30.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_004/0.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_004/5.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_004/10.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_004/15.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_004/20.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_004/25.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_004/30.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_004/35.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_004/40.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_004/45.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_006/0.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_006/2.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_006/5.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_006/8.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_006/11.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_006/14.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_006/17.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_006/20.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_006/23.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_006/26.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_001/0.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_001/10.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_001/20.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_001/30.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_001/41.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_001/51.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_001/61.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_001/72.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_001/82.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_001/92.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_000/0.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_000/2.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_000/4.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_000/6.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_000/8.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_000/11.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_000/13.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_000/15.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_000/17.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_000/19.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_005/0.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_005/3.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_005/6.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_005/9.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_005/12.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_005/15.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_005/18.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_005/21.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_005/24.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_005/27.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_003/0.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_003/4.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_003/9.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_003/13.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_003/18.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_003/23.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_003/27.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_003/32.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_003/36.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_003/41.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_017/0.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_017/2.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_017/5.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_017/7.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_017/10.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_017/12.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_017/15.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_017/17.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_017/20.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_017/22.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_016/0.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_016/2.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_016/5.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_016/8.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_016/10.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_016/13.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_016/16.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_016/18.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_016/21.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_016/24.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_013/0.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_013/2.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_013/5.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_013/8.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_013/11.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_013/14.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_013/17.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_013/20.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_013/23.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_013/26.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_019/0.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_019/2.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_019/5.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_019/8.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_019/11.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_019/14.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_019/17.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_019/20.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_019/23.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_019/26.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_007/0.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_007/2.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_007/4.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_007/7.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_007/9.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_007/12.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_007/14.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_007/16.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_007/19.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_007/21.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_009/0.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_009/3.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_009/6.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_009/9.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_009/12.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_009/15.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_009/18.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_009/21.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_009/24.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_009/27.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_012/0.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_012/3.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_012/6.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_012/9.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_012/13.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_012/16.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_012/19.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_012/23.jpg,hookshot,1
/content/drive/MyDrive/capstone/basketball_extract/rgb/images/hookshot/hookshot_012/26.jpg,hookshot,1
